1612480,12/19/2011,6:18PM,0.472,H,3,
1612480,12/20/2011,2:18AM,-0.04,LL,1,
1612480,12/20/2011,10:06AM,0.557,HH,4,
1612480,12/20/2011,3:36PM,0.35,L,2,
1612480,12/20/2011,7:12PM,0.431,H,3,
1612480,12/21/2011,3:12AM,-0.103,LL,1,
1612480,12/21/2011,11:12AM,0.673,HH,4,
1612480,12/21/2011,5:12PM,0.323,L,2,
1612480,12/21/2011,8:06PM,0.354,H,3,
1612480,12/22/2011,3:42AM,-0.208,LL,1,
1612480,12/22/2011,12:00PM,0.694,HH,4,
1612480,12/22/2011,5:42PM,0.237,L,2,
1612480,12/22/2011,9:18PM,0.338,H,3,
1612480,12/23/2011,4:24AM,-0.234,LL,1,
1612480,12/23/2011,12:36PM,0.716,HH,4,
1612480,12/23/2011,6:42PM,0.254,L,2,
1612480,12/23/2011,10:36PM,0.298,H,3,
1612480,12/24/2011,5:18AM,-0.24,LL,1,
1612480,12/24/2011,12:42PM,0.736,HH,4,
1612480,12/24/2011,7:18PM,0.236,L,2,
1612480,12/24/2011,11:42PM,0.27,H,3,
1612480,12/25/2011,5:54AM,-0.265,LL,1,
1612480,12/25/2011,1:42PM,0.718,HH,4,
1612480,12/25/2011,8:00PM,0.126,L,2,
1612480,12/25/2011,11:48PM,0.266,H,3,
1612480,12/26/2011,6:42AM,-0.211,LL,1,
1612480,12/26/2011,2:12PM,0.684,HH,4,
1612480,12/26/2011,8:48PM,0.182,L,2,
1612480,12/27/2011,12:54AM,0.287,H,3,
1612480,12/27/2011,6:54AM,-0.166,LL,1,
1612480,12/27/2011,2:36PM,0.63,HH,4,
1612480,12/27/2011,9:00PM,0.16,L,2,
1612480,12/28/2011,1:48AM,0.278,H,3,
1612480,12/28/2011,7:36AM,-0.082,LL,1,
1612480,12/28/2011,2:48PM,0.622,HH,4,
1612480,12/28/2011,10:00PM,0.103,L,2,
1612480,12/29/2011,2:48AM,0.247,H,3,
1612480,12/29/2011,7:48AM,0.007,LL,1,
1612480,12/29/2011,3:12PM,0.563,HH,4,
1612480,12/29/2011,10:18PM,0.116,L,2,
1612480,12/30/2011,3:42AM,0.268,H,3,
1612480,12/30/2011,9:00AM,0.105,LL,1,
